instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,yr_label,weekday_label,temp_celsius,atemp_celsius,hum_pct,windspeed_kmh
6522,10/4/2011,4,0,10,7,0,2,1,1,0.42,0.4242,0.82,0.2836,11,298,309,Winter,Clear/Partly Cloudy,2011,Tue,17.22,21.21,82,19.0012
6523,10/4/2011,4,0,10,8,0,2,1,1,0.44,0.4394,0.77,0.2239,28,372,400,Winter,Clear/Partly Cloudy,2011,Tue,18.04,21.97,77,15.0013
6524,10/4/2011,4,0,10,9,0,2,1,1,0.46,0.4545,0.67,0.2537,19,168,187,Winter,Clear/Partly Cloudy,2011,Tue,18.86,22.725,67,16.9979
6525,10/4/2011,4,0,10,10,0,2,1,1,0.48,0.4697,0.67,0.2836,19,107,126,Winter,Clear/Partly Cloudy,2011,Tue,19.68,23.485,67,19.0012
6526,10/4/2011,4,0,10,11,0,2,1,1,0.54,0.5152,0.64,0.2836,22,102,124,Winter,Clear/Partly Cloudy,2011,Tue,22.14,25.76,64,19.0012
6527,10/4/2011,4,0,10,12,0,2,1,1,0.56,0.5303,0.56,0.2985,39,160,199,Winter,Clear/Partly Cloudy,2011,Tue,22.96,26.515,56,19.9995
6528,10/4/2011,4,0,10,13,0,2,1,1,0.56,0.5303,0.56,0.2985,20,153,173,Winter,Clear/Partly Cloudy,2011,Tue,22.96,26.515,56,19.9995
6529,10/4/2011,4,0,10,14,0,2,1,1,0.58,0.5455,0.53,0.2537,27,156,183,Winter,Clear/Partly Cloudy,2011,Tue,23.78,27.275,53,16.9979
6530,10/4/2011,4,0,10,15,0,2,1,1,0.58,0.5455,0.56,0.2836,28,166,194,Winter,Clear/Partly Cloudy,2011,Tue,23.78,27.275,56,19.0012
6531,10/4/2011,4,0,10,16,0,2,1,1,0.58,0.5455,0.56,0.3284,36,273,309,Winter,Clear/Partly Cloudy,2011,Tue,23.78,27.275,56,22.0028
6532,10/4/2011,4,0,10,17,0,2,1,1,0.56,0.5303,0.6,0.3881,55,530,585,Winter,Clear/Partly Cloudy,2011,Tue,22.96,26.515,60,26.0027
6533,10/4/2011,4,0,10,18,0,2,1,1,0.54,0.5152,0.64,0.2836,68,456,524,Winter,Clear/Partly Cloudy,2011,Tue,22.14,25.76,64,19.0012
6534,10/4/2011,4,0,10,19,0,2,1,1,0.52,0.5,0.68,0.2239,35,310,345,Winter,Clear/Partly Cloudy,2011,Tue,21.32,25,68,15.0013
6535,10/4/2011,4,0,10,20,0,2,1,1,0.52,0.5,0.68,0.2239,25,236,261,Winter,Clear/Partly Cloudy,2011,Tue,21.32,25,68,15.0013
6536,10/4/2011,4,0,10,21,0,2,1,1,0.5,0.4848,0.72,0.1343,22,144,166,Winter,Clear/Partly Cloudy,2011,Tue,20.5,24.24,72,8.9981
6537,10/4/2011,4,0,10,22,0,2,1,1,0.5,0.4848,0.72,0.1343,8,106,114,Winter,Clear/Partly Cloudy,2011,Tue,20.5,24.24,72,8.9981
6538,10/4/2011,4,0,10,23,0,2,1,1,0.48,0.4697,0.77,0.1343,6,60,66,Winter,Clear/Partly Cloudy,2011,Tue,19.68,23.485,77,8.9981
6539,10/5/2011,4,0,10,0,0,3,1,1,0.48,0.4697,0.77,0.1343,7,36,43,Winter,Clear/Partly Cloudy,2011,Wed,19.68,23.485,77,8.9981
6540,10/5/2011,4,0,10,1,0,3,1,1,0.48,0.4697,0.77,0.1642,4,7,11,Winter,Clear/Partly Cloudy,2011,Wed,19.68,23.485,77,11.0014
6541,10/5/2011,4,0,10,2,0,3,1,1,0.46,0.4545,0.82,0.1642,1,2,3,Winter,Clear/Partly Cloudy,2011,Wed,18.86,22.725,82,11.0014
6542,10/5/2011,4,0,10,3,0,3,1,1,0.46,0.4545,0.82,0.1045,1,5,6,Winter,Clear/Partly Cloudy,2011,Wed,18.86,22.725,82,7.0015
6543,10/5/2011,4,0,10,4,0,3,1,1,0.44,0.4394,0.88,0,1,4,5,Winter,Clear/Partly Cloudy,2011,Wed,18.04,21.97,88,0
6544,10/5/2011,4,0,10,5,0,3,1,1,0.44,0.4394,0.82,0.1343,3,29,32,Winter,Clear/Partly Cloudy,2011,Wed,18.04,21.97,82,8.9981
6545,10/5/2011,4,0,10,6,0,3,1,1,0.44,0.4394,0.82,0.1045,5,112,117,Winter,Clear/Partly Cloudy,2011,Wed,18.04,21.97,82,7.0015
6546,10/5/2011,4,0,10,7,0,3,1,1,0.46,0.4545,0.77,0.1045,9,292,301,Winter,Clear/Partly Cloudy,2011,Wed,18.86,22.725,77,7.0015
6547,10/5/2011,4,0,10,8,0,3,1,1,0.52,0.5,0.63,0,26,441,467,Winter,Clear/Partly Cloudy,2011,Wed,21.32,25,63,0
6548,10/5/2011,4,0,10,9,0,3,1,1,0.54,0.5152,0.6,0.2985,32,187,219,Winter,Clear/Partly Cloudy,2011,Wed,22.14,25.76,60,19.9995
6549,10/5/2011,4,0,10,10,0,3,1,1,0.56,0.5303,0.56,0.3881,30,103,133,Winter,Clear/Partly Cloudy,2011,Wed,22.96,26.515,56,26.0027
6550,10/5/2011,4,0,10,11,0,3,1,1,0.6,0.6212,0.46,0.2836,32,138,170,Winter,Clear/Partly Cloudy,2011,Wed,24.6,31.06,46,19.0012
6551,10/5/2011,4,0,10,12,0,3,1,1,0.62,0.6212,0.43,0.3284,34,180,214,Winter,Clear/Partly Cloudy,2011,Wed,25.42,31.06,43,22.0028
6552,10/5/2011,4,0,10,13,0,3,1,1,0.64,0.6212,0.41,0.2239,30,189,219,Winter,Clear/Partly Cloudy,2011,Wed,26.24,31.06,41,15.0013
6553,10/5/2011,4,0,10,14,0,3,1,1,0.64,0.6212,0.41,0.2836,34,156,190,Winter,Clear/Partly Cloudy,2011,Wed,26.24,31.06,41,19.0012
6554,10/5/2011,4,0,10,15,0,3,1,1,0.64,0.6212,0.47,0.2836,35,147,182,Winter,Clear/Partly Cloudy,2011,Wed,26.24,31.06,47,19.0012
6555,10/5/2011,4,0,10,16,0,3,1,1,0.64,0.6212,0.47,0.3284,37,245,282,Winter,Clear/Partly Cloudy,2011,Wed,26.24,31.06,47,22.0028
6556,10/5/2011,4,0,10,17,0,3,1,1,0.64,0.6212,0.47,0.2537,66,525,591,Winter,Clear/Partly Cloudy,2011,Wed,26.24,31.06,47,16.9979
6557,10/5/2011,4,0,10,18,0,3,1,1,0.6,0.6212,0.53,0.1642,57,536,593,Winter,Clear/Partly Cloudy,2011,Wed,24.6,31.06,53,11.0014
6558,10/5/2011,4,0,10,19,0,3,1,1,0.58,0.5455,0.56,0.1343,40,334,374,Winter,Clear/Partly Cloudy,2011,Wed,23.78,27.275,56,8.9981
6559,10/5/2011,4,0,10,20,0,3,1,1,0.52,0.5,0.77,0.1642,18,228,246,Winter,Clear/Partly Cloudy,2011,Wed,21.32,25,77,11.0014
6560,10/5/2011,4,0,10,21,0,3,1,1,0.5,0.4848,0.82,0.1045,28,173,201,Winter,Clear/Partly Cloudy,2011,Wed,20.5,24.24,82,7.0015
6561,10/5/2011,4,0,10,22,0,3,1,1,0.52,0.5,0.72,0,20,134,154,Winter,Clear/Partly Cloudy,2011,Wed,21.32,25,72,0
6562,10/5/2011,4,0,10,23,0,3,1,1,0.5,0.4848,0.77,0.1045,9,64,73,Winter,Clear/Partly Cloudy,2011,Wed,20.5,24.24,77,7.0015
6563,10/6/2011,4,0,10,0,0,4,1,1,0.5,0.4848,0.72,0.194,6,34,40,Winter,Clear/Partly Cloudy,2011,Thu,20.5,24.24,72,12.998
6564,10/6/2011,4,0,10,1,0,4,1,1,0.48,0.4697,0.63,0.194,5,17,22,Winter,Clear/Partly Cloudy,2011,Thu,19.68,23.485,63,12.998
6565,10/6/2011,4,0,10,2,0,4,1,1,0.46,0.4545,0.67,0.194,2,8,10,Winter,Clear/Partly Cloudy,2011,Thu,18.86,22.725,67,12.998
6566,10/6/2011,4,0,10,3,0,4,1,1,0.44,0.4394,0.67,0.2239,1,4,5,Winter,Clear/Partly Cloudy,2011,Thu,18.04,21.97,67,15.0013
6567,10/6/2011,4,0,10,4,0,4,1,1,0.44,0.4394,0.62,0.2836,0,5,5,Winter,Clear/Partly Cloudy,2011,Thu,18.04,21.97,62,19.0012
6568,10/6/2011,4,0,10,5,0,4,1,1,0.42,0.4242,0.62,0.194,0,24,24,Winter,Clear/Partly Cloudy,2011,Thu,17.22,21.21,62,12.998
6569,10/6/2011,4,0,10,6,0,4,1,1,0.4,0.4091,0.66,0.194,4,110,114,Winter,Clear/Partly Cloudy,2011,Thu,16.4,20.455,66,12.998
6570,10/6/2011,4,0,10,7,0,4,1,1,0.42,0.4242,0.62,0.194,15,287,302,Winter,Clear/Partly Cloudy,2011,Thu,17.22,21.21,62,12.998
6571,10/6/2011,4,0,10,8,0,4,1,1,0.44,0.4394,0.62,0.1642,20,437,457,Winter,Clear/Partly Cloudy,2011,Thu,18.04,21.97,62,11.0014
6572,10/6/2011,4,0,10,9,0,4,1,1,0.46,0.4545,0.63,0.194,20,188,208,Winter,Clear/Partly Cloudy,2011,Thu,18.86,22.725,63,12.998
6573,10/6/2011,4,0,10,10,0,4,1,1,0.52,0.5,0.52,0,24,105,129,Winter,Clear/Partly Cloudy,2011,Thu,21.32,25,52,0
6574,10/6/2011,4,0,10,11,0,4,1,1,0.54,0.5152,0.49,0,29,115,144,Winter,Clear/Partly Cloudy,2011,Thu,22.14,25.76,49,0
6575,10/6/2011,4,0,10,12,0,4,1,1,0.56,0.5303,0.49,0.0896,46,180,226,Winter,Clear/Partly Cloudy,2011,Thu,22.96,26.515,49,6.0032
6576,10/6/2011,4,0,10,13,0,4,1,1,0.56,0.5303,0.46,0.0896,33,158,191,Winter,Clear/Partly Cloudy,2011,Thu,22.96,26.515,46,6.0032
6577,10/6/2011,4,0,10,14,0,4,1,1,0.58,0.5455,0.43,0.0896,56,139,195,Winter,Clear/Partly Cloudy,2011,Thu,23.78,27.275,43,6.0032
6578,10/6/2011,4,0,10,15,0,4,1,1,0.58,0.5455,0.46,0.1343,62,157,219,Winter,Clear/Partly Cloudy,2011,Thu,23.78,27.275,46,8.9981
6579,10/6/2011,4,0,10,16,0,4,1,1,0.58,0.5455,0.49,0.194,51,272,323,Winter,Clear/Partly Cloudy,2011,Thu,23.78,27.275,49,12.998
6580,10/6/2011,4,0,10,17,0,4,1,1,0.56,0.5303,0.52,0.1343,63,505,568,Winter,Clear/Partly Cloudy,2011,Thu,22.96,26.515,52,8.9981
6581,10/6/2011,4,0,10,18,0,4,1,1,0.54,0.5152,0.64,0.0896,59,479,538,Winter,Clear/Partly Cloudy,2011,Thu,22.14,25.76,64,6.0032
6582,10/6/2011,4,0,10,19,0,4,1,1,0.52,0.5,0.59,0.1045,38,305,343,Winter,Clear/Partly Cloudy,2011,Thu,21.32,25,59,7.0015
6583,10/6/2011,4,0,10,20,0,4,1,1,0.5,0.4848,0.77,0.1045,29,231,260,Winter,Clear/Partly Cloudy,2011,Thu,20.5,24.24,77,7.0015
6584,10/6/2011,4,0,10,21,0,4,1,1,0.46,0.4545,0.88,0.0896,34,161,195,Winter,Clear/Partly Cloudy,2011,Thu,18.86,22.725,88,6.0032
6585,10/6/2011,4,0,10,22,0,4,1,1,0.46,0.4545,0.82,0,24,124,148,Winter,Clear/Partly Cloudy,2011,Thu,18.86,22.725,82,0
6586,10/6/2011,4,0,10,23,0,4,1,1,0.44,0.4394,0.88,0.0896,18,81,99,Winter,Clear/Partly Cloudy,2011,Thu,18.04,21.97,88,6.0032
6587,10/7/2011,4,0,10,0,0,5,1,1,0.44,0.4394,0.88,0,19,48,67,Winter,Clear/Partly Cloudy,2011,Fri,18.04,21.97,88,0
6588,10/7/2011,4,0,10,1,0,5,1,1,0.44,0.4394,0.88,0,3,25,28,Winter,Clear/Partly Cloudy,2011,Fri,18.04,21.97,88,0
6589,10/7/2011,4,0,10,2,0,5,1,1,0.42,0.4242,0.88,0,0,5,5,Winter,Clear/Partly Cloudy,2011,Fri,17.22,21.21,88,0
6590,10/7/2011,4,0,10,3,0,5,1,1,0.4,0.4091,0.87,0,1,9,10,Winter,Clear/Partly Cloudy,2011,Fri,16.4,20.455,87,0
6591,10/7/2011,4,0,10,4,0,5,1,1,0.4,0.4091,0.87,0.1045,0,5,5,Winter,Clear/Partly Cloudy,2011,Fri,16.4,20.455,87,7.0015
6592,10/7/2011,4,0,10,5,0,5,1,1,0.42,0.4242,0.82,0,3,24,27,Winter,Clear/Partly Cloudy,2011,Fri,17.22,21.21,82,0
6593,10/7/2011,4,0,10,6,0,5,1,1,0.42,0.4242,0.88,0,3,84,87,Winter,Clear/Partly Cloudy,2011,Fri,17.22,21.21,88,0
6594,10/7/2011,4,0,10,7,0,5,1,1,0.42,0.4242,0.94,0,5,237,242,Winter,Clear/Partly Cloudy,2011,Fri,17.22,21.21,94,0
6595,10/7/2011,4,0,10,8,0,5,1,1,0.46,0.4545,0.82,0,31,386,417,Winter,Clear/Partly Cloudy,2011,Fri,18.86,22.725,82,0
6596,10/7/2011,4,0,10,9,0,5,1,1,0.48,0.4697,0.77,0,34,207,241,Winter,Clear/Partly Cloudy,2011,Fri,19.68,23.485,77,0
6597,10/7/2011,4,0,10,10,0,5,1,1,0.52,0.5,0.68,0.0896,48,126,174,Winter,Clear/Partly Cloudy,2011,Fri,21.32,25,68,6.0032
6598,10/7/2011,4,0,10,11,0,5,1,1,0.56,0.5303,0.63,0,80,150,230,Winter,Clear/Partly Cloudy,2011,Fri,22.96,26.515,63,0
6599,10/7/2011,4,0,10,12,0,5,1,1,0.6,0.6212,0.53,0,61,174,235,Winter,Clear/Partly Cloudy,2011,Fri,24.6,31.06,53,0
6600,10/7/2011,4,0,10,13,0,5,1,1,0.6,0.6212,0.46,0,95,210,305,Winter,Clear/Partly Cloudy,2011,Fri,24.6,31.06,46,0
6601,10/7/2011,4,0,10,14,0,5,1,1,0.62,0.6212,0.5,0,77,179,256,Winter,Clear/Partly Cloudy,2011,Fri,25.42,31.06,50,0
6602,10/7/2011,4,0,10,15,0,5,1,1,0.66,0.6212,0.41,0,68,202,270,Winter,Clear/Partly Cloudy,2011,Fri,27.06,31.06,41,0
6603,10/7/2011,4,0,10,16,0,5,1,1,0.64,0.6212,0.44,0,73,346,419,Winter,Clear/Partly Cloudy,2011,Fri,26.24,31.06,44,0
6604,10/7/2011,4,0,10,17,0,5,1,1,0.6,0.6212,0.56,0.2537,101,462,563,Winter,Clear/Partly Cloudy,2011,Fri,24.6,31.06,56,16.9979
6605,10/7/2011,4,0,10,18,0,5,1,1,0.56,0.5303,0.6,0.0896,94,371,465,Winter,Clear/Partly Cloudy,2011,Fri,22.96,26.515,60,6.0032
6606,10/7/2011,4,0,10,19,0,5,1,1,0.56,0.5303,0.52,0,51,243,294,Winter,Clear/Partly Cloudy,2011,Fri,22.96,26.515,52,0
6607,10/7/2011,4,0,10,20,0,5,1,1,0.54,0.5152,0.49,0,30,167,197,Winter,Clear/Partly Cloudy,2011,Fri,22.14,25.76,49,0
6608,10/7/2011,4,0,10,21,0,5,1,1,0.5,0.4848,0.68,0,22,144,166,Winter,Clear/Partly Cloudy,2011,Fri,20.5,24.24,68,0
6609,10/7/2011,4,0,10,22,0,5,1,1,0.5,0.4848,0.68,0,27,119,146,Winter,Clear/Partly Cloudy,2011,Fri,20.5,24.24,68,0
6610,10/7/2011,4,0,10,23,0,5,1,1,0.5,0.4848,0.63,0,23,113,136,Winter,Clear/Partly Cloudy,2011,Fri,20.5,24.24,63,0
6611,10/8/2011,4,0,10,0,0,6,0,1,0.48,0.4697,0.72,0,17,72,89,Winter,Clear/Partly Cloudy,2011,Sat,19.68,23.485,72,0
6612,10/8/2011,4,0,10,1,0,6,0,1,0.46,0.4545,0.82,0,14,51,65,Winter,Clear/Partly Cloudy,2011,Sat,18.86,22.725,82,0
6613,10/8/2011,4,0,10,2,0,6,0,1,0.46,0.4545,0.82,0,4,41,45,Winter,Clear/Partly Cloudy,2011,Sat,18.86,22.725,82,0
6614,10/8/2011,4,0,10,3,0,6,0,1,0.44,0.4394,0.88,0,4,16,20,Winter,Clear/Partly Cloudy,2011,Sat,18.04,21.97,88,0
6615,10/8/2011,4,0,10,4,0,6,0,1,0.42,0.4242,0.94,0.1343,3,7,10,Winter,Clear/Partly Cloudy,2011,Sat,17.22,21.21,94,8.9981
6616,10/8/2011,4,0,10,5,0,6,0,1,0.42,0.4242,0.88,0.1045,1,7,8,Winter,Clear/Partly Cloudy,2011,Sat,17.22,21.21,88,7.0015
6617,10/8/2011,4,0,10,6,0,6,0,1,0.42,0.4242,0.94,0,6,16,22,Winter,Clear/Partly Cloudy,2011,Sat,17.22,21.21,94,0
6618,10/8/2011,4,0,10,7,0,6,0,1,0.42,0.4242,0.94,0.0896,27,46,73,Winter,Clear/Partly Cloudy,2011,Sat,17.22,21.21,94,6.0032
6619,10/8/2011,4,0,10,8,0,6,0,1,0.46,0.4545,0.82,0,14,89,103,Winter,Clear/Partly Cloudy,2011,Sat,18.86,22.725,82,0
6620,10/8/2011,4,0,10,9,0,6,0,1,0.5,0.4848,0.77,0,54,163,217,Winter,Clear/Partly Cloudy,2011,Sat,20.5,24.24,77,0
6621,10/8/2011,4,0,10,10,0,6,0,1,0.52,0.5,0.77,0,120,217,337,Winter,Clear/Partly Cloudy,2011,Sat,21.32,25,77,0
6622,10/8/2011,4,0,10,11,0,6,0,1,0.58,0.5455,0.56,0,176,221,397,Winter,Clear/Partly Cloudy,2011,Sat,23.78,27.275,56,0
6623,10/8/2011,4,0,10,12,0,6,0,1,0.62,0.6212,0.35,0,191,255,446,Winter,Clear/Partly Cloudy,2011,Sat,25.42,31.06,35,0
6624,10/8/2011,4,0,10,13,0,6,0,1,0.62,0.6212,0.46,0.1045,256,229,485,Winter,Clear/Partly Cloudy,2011,Sat,25.42,31.06,46,7.0015
6625,10/8/2011,4,0,10,14,0,6,0,1,0.62,0.6212,0.5,0.0896,251,214,465,Winter,Clear/Partly Cloudy,2011,Sat,25.42,31.06,50,6.0032
6626,10/8/2011,4,0,10,15,0,6,0,1,0.66,0.6212,0.39,0,262,234,496,Winter,Clear/Partly Cloudy,2011,Sat,27.06,31.06,39,0
6627,10/8/2011,4,0,10,16,0,6,0,1,0.64,0.6212,0.44,0.0896,221,230,451,Winter,Clear/Partly Cloudy,2011,Sat,26.24,31.06,44,6.0032
6628,10/8/2011,4,0,10,17,0,6,0,1,0.62,0.6212,0.5,0.1343,174,219,393,Winter,Clear/Partly Cloudy,2011,Sat,25.42,31.06,50,8.9981
6629,10/8/2011,4,0,10,18,0,6,0,1,0.6,0.6212,0.46,0.1045,135,224,359,Winter,Clear/Partly Cloudy,2011,Sat,24.6,31.06,46,7.0015
6630,10/8/2011,4,0,10,19,0,6,0,1,0.54,0.5152,0.68,0.1343,76,172,248,Winter,Clear/Partly Cloudy,2011,Sat,22.14,25.76,68,8.9981
6631,10/8/2011,4,0,10,20,0,6,0,1,0.52,0.5,0.77,0.1045,78,124,202,Winter,Clear/Partly Cloudy,2011,Sat,21.32,25,77,7.0015
6632,10/8/2011,4,0,10,21,0,6,0,1,0.52,0.5,0.77,0,54,133,187,Winter,Clear/Partly Cloudy,2011,Sat,21.32,25,77,0
6633,10/8/2011,4,0,10,22,0,6,0,1,0.5,0.4848,0.77,0,45,104,149,Winter,Clear/Partly Cloudy,2011,Sat,20.5,24.24,77,0
6634,10/8/2011,4,0,10,23,0,6,0,1,0.48,0.4697,0.88,0,52,90,142,Winter,Clear/Partly Cloudy,2011,Sat,19.68,23.485,88,0
6635,10/9/2011,4,0,10,0,0,0,0,1,0.46,0.4545,0.88,0.0896,46,83,129,Winter,Clear/Partly Cloudy,2011,Sun,18.86,22.725,88,6.0032
6636,10/9/2011,4,0,10,1,0,0,0,1,0.46,0.4545,0.88,0,15,63,78,Winter,Clear/Partly Cloudy,2011,Sun,18.86,22.725,88,0
6637,10/9/2011,4,0,10,2,0,0,0,1,0.46,0.4545,0.88,0,20,35,55,Winter,Clear/Partly Cloudy,2011,Sun,18.86,22.725,88,0
6638,10/9/2011,4,0,10,3,0,0,0,1,0.44,0.4394,0.88,0,10,20,30,Winter,Clear/Partly Cloudy,2011,Sun,18.04,21.97,88,0
6639,10/9/2011,4,0,10,4,0,0,0,1,0.44,0.4394,0.88,0,7,7,14,Winter,Clear/Partly Cloudy,2011,Sun,18.04,21.97,88,0
6640,10/9/2011,4,0,10,5,0,0,0,1,0.44,0.4394,0.88,0,1,14,15,Winter,Clear/Partly Cloudy,2011,Sun,18.04,21.97,88,0
6641,10/9/2011,4,0,10,6,0,0,0,1,0.44,0.4394,0.88,0,7,14,21,Winter,Clear/Partly Cloudy,2011,Sun,18.04,21.97,88,0
6642,10/9/2011,4,0,10,7,0,0,0,1,0.44,0.4394,0.86,0,18,26,44,Winter,Clear/Partly Cloudy,2011,Sun,18.04,21.97,86,0
6643,10/9/2011,4,0,10,8,0,0,0,1,0.46,0.4545,0.88,0,25,82,107,Winter,Clear/Partly Cloudy,2011,Sun,18.86,22.725,88,0
6644,10/9/2011,4,0,10,9,0,0,0,1,0.5,0.4848,0.77,0,66,119,185,Winter,Clear/Partly Cloudy,2011,Sun,20.5,24.24,77,0
6645,10/9/2011,4,0,10,10,0,0,0,1,0.56,0.5303,0.68,0.0896,155,210,365,Winter,Clear/Partly Cloudy,2011,Sun,22.96,26.515,68,6.0032
6646,10/9/2011,4,0,10,11,0,0,0,1,0.62,0.6212,0.53,0.0896,189,234,423,Winter,Clear/Partly Cloudy,2011,Sun,25.42,31.06,53,6.0032
6647,10/9/2011,4,0,10,12,0,0,0,1,0.64,0.6212,0.44,0.0896,212,243,455,Winter,Clear/Partly Cloudy,2011,Sun,26.24,31.06,44,6.0032
6648,10/9/2011,4,0,10,13,0,0,0,1,0.66,0.6212,0.44,0.0896,225,193,418,Winter,Clear/Partly Cloudy,2011,Sun,27.06,31.06,44,6.0032
6649,10/9/2011,4,0,10,14,0,0,0,1,0.68,0.6364,0.47,0.1642,272,228,500,Winter,Clear/Partly Cloudy,2011,Sun,27.88,31.82,47,11.0014
6650,10/9/2011,4,0,10,15,0,0,0,1,0.68,0.6364,0.51,0.1642,198,209,407,Winter,Clear/Partly Cloudy,2011,Sun,27.88,31.82,51,11.0014
6651,10/9/2011,4,0,10,16,0,0,0,1,0.66,0.6212,0.5,0.1343,223,247,470,Winter,Clear/Partly Cloudy,2011,Sun,27.06,31.06,50,8.9981
6652,10/9/2011,4,0,10,17,0,0,0,1,0.62,0.6061,0.61,0.1045,208,230,438,Winter,Clear/Partly Cloudy,2011,Sun,25.42,30.305,61,7.0015
6653,10/9/2011,4,0,10,18,0,0,0,1,0.64,0.6212,0.5,0.1045,186,228,414,Winter,Clear/Partly Cloudy,2011,Sun,26.24,31.06,50,7.0015
6654,10/9/2011,4,0,10,19,0,0,0,1,0.56,0.5303,0.73,0.0896,116,186,302,Winter,Clear/Partly Cloudy,2011,Sun,22.96,26.515,73,6.0032
6655,10/9/2011,4,0,10,20,0,0,0,1,0.56,0.5303,0.73,0.1045,59,134,193,Winter,Clear/Partly Cloudy,2011,Sun,22.96,26.515,73,7.0015
6656,10/9/2011,4,0,10,21,0,0,0,1,0.54,0.5152,0.83,0.1045,53,120,173,Winter,Clear/Partly Cloudy,2011,Sun,22.14,25.76,83,7.0015
6657,10/9/2011,4,0,10,22,0,0,0,2,0.52,0.5,0.94,0,48,104,152,Winter,Mist/Cloudy,2011,Sun,21.32,25,94,0
6658,10/9/2011,4,0,10,23,0,0,0,1,0.5,0.4848,0.88,0.1045,38,85,123,Winter,Clear/Partly Cloudy,2011,Sun,20.5,24.24,88,7.0015
6659,10/10/2011,4,0,10,0,1,1,0,1,0.5,0.4848,0.94,0,11,42,53,Winter,Clear/Partly Cloudy,2011,Mon,20.5,24.24,94,0
6660,10/10/2011,4,0,10,1,1,1,0,1,0.48,0.4697,0.88,0,4,30,34,Winter,Clear/Partly Cloudy,2011,Mon,19.68,23.485,88,0
6661,10/10/2011,4,0,10,2,1,1,0,1,0.48,0.4697,0.88,0,4,15,19,Winter,Clear/Partly Cloudy,2011,Mon,19.68,23.485,88,0
6662,10/10/2011,4,0,10,3,1,1,0,1,0.46,0.4545,0.88,0,2,9,11,Winter,Clear/Partly Cloudy,2011,Mon,18.86,22.725,88,0
6663,10/10/2011,4,0,10,4,1,1,0,1,0.46,0.4545,0.94,0,2,4,6,Winter,Clear/Partly Cloudy,2011,Mon,18.86,22.725,94,0
6664,10/10/2011,4,0,10,5,1,1,0,1,0.46,0.4545,0.94,0,2,19,21,Winter,Clear/Partly Cloudy,2011,Mon,18.86,22.725,94,0
6665,10/10/2011,4,0,10,6,1,1,0,1,0.44,0.4394,0.94,0,5,39,44,Winter,Clear/Partly Cloudy,2011,Mon,18.04,21.97,94,0
6666,10/10/2011,4,0,10,7,1,1,0,1,0.46,0.4545,0.88,0,12,102,114,Winter,Clear/Partly Cloudy,2011,Mon,18.86,22.725,88,0
6667,10/10/2011,4,0,10,8,1,1,0,1,0.52,0.5,0.83,0,27,227,254,Winter,Clear/Partly Cloudy,2011,Mon,21.32,25,83,0
6668,10/10/2011,4,0,10,9,1,1,0,1,0.54,0.5152,0.77,0,58,161,219,Winter,Clear/Partly Cloudy,2011,Mon,22.14,25.76,77,0
6669,10/10/2011,4,0,10,10,1,1,0,1,0.56,0.5303,0.73,0.1642,107,158,265,Winter,Clear/Partly Cloudy,2011,Mon,22.96,26.515,73,11.0014
6670,10/10/2011,4,0,10,11,1,1,0,1,0.62,0.6061,0.69,0.0896,139,183,322,Winter,Clear/Partly Cloudy,2011,Mon,25.42,30.305,69,6.0032
6671,10/10/2011,4,0,10,12,1,1,0,2,0.7,0.6515,0.48,0.0896,164,201,365,Winter,Mist/Cloudy,2011,Mon,28.7,32.575,48,6.0032
6672,10/10/2011,4,0,10,13,1,1,0,1,0.72,0.6515,0.37,0,146,219,365,Winter,Clear/Partly Cloudy,2011,Mon,29.52,32.575,37,0
6673,10/10/2011,4,0,10,14,1,1,0,1,0.74,0.6515,0.37,0,147,223,370,Winter,Clear/Partly Cloudy,2011,Mon,30.34,32.575,37,0
6674,10/10/2011,4,0,10,15,1,1,0,2,0.72,0.6515,0.42,0.1045,130,254,384,Winter,Mist/Cloudy,2011,Mon,29.52,32.575,42,7.0015
6675,10/10/2011,4,0,10,16,1,1,0,2,0.7,0.6364,0.45,0.0896,154,248,402,Winter,Mist/Cloudy,2011,Mon,28.7,31.82,45,6.0032
6676,10/10/2011,4,0,10,17,1,1,0,2,0.66,0.6212,0.54,0.1045,125,334,459,Winter,Mist/Cloudy,2011,Mon,27.06,31.06,54,7.0015
6677,10/10/2011,4,0,10,18,1,1,0,2,0.64,0.6212,0.53,0,108,365,473,Winter,Mist/Cloudy,2011,Mon,26.24,31.06,53,0
6678,10/10/2011,4,0,10,19,1,1,0,2,0.58,0.5455,0.78,0.0896,69,267,336,Winter,Mist/Cloudy,2011,Mon,23.78,27.275,78,6.0032
6679,10/10/2011,4,0,10,20,1,1,0,1,0.6,0.5909,0.73,0,37,188,225,Winter,Clear/Partly Cloudy,2011,Mon,24.6,29.545,73,0
6680,10/10/2011,4,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,27,148,175,Winter,Clear/Partly Cloudy,2011,Mon,22.96,26.515,88,6.0032
6681,10/10/2011,4,0,10,22,1,1,0,1,0.56,0.5303,0.88,0.0896,22,104,126,Winter,Clear/Partly Cloudy,2011,Mon,22.96,26.515,88,6.0032
6682,10/10/2011,4,0,10,23,1,1,0,2,0.54,0.5152,0.88,0.1045,12,63,75,Winter,Mist/Cloudy,2011,Mon,22.14,25.76,88,7.0015
